Nome: SANTA MARIA
Codigo Estacao: A803
Latitude: -29.72499999
Longitude: -53.72055554
Altitude: 103.1
Situacao: Operante
Data Inicial: 2023-09-01
Data Final: 2023-09-06
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2023-09-06;0800;0;10;8.7;91;
2023-09-06;0900;0;10;8.6;91;
2023-09-06;1000;0;10.3;8.9;91;
2023-09-06;1100;0;11;9.6;91;
2023-09-06;1200;0;11.5;9.9;90;
2023-09-06;1300;0;12.5;10.4;87;
2023-09-06;1400;0;14.1;11;82;
2023-09-06;1500;0;15.5;11.7;78;
2023-09-06;1600;0;17;12.5;75;
2023-09-06;1700;0;17.7;12.4;71;
2023-09-06;1800;0;18.4;12.8;70;
2023-09-06;1900;0;19.1;13.5;70;
2023-09-06;2000;0;18.6;13.9;74;
2023-09-06;2100;0;18.4;14;76;
2023-09-06;2200;0;18.2;13.9;76;
2023-09-06;2300;0;17.8;13.7;77;

